,playerID,yearID,teamID,G,AB,R,H,RBI,BB,HBP,BA,OBP,batter,WH,AB_1-9,IABA,team
383,gonzama01,2015,HOU,120,344,44,96,34.0,16,3.0,0.27906976744186046,0.3168044077134986,503556,445.0,337,1.3204747774480712,HOU
384,gonzama01,2016,HOU,141,484,55,123,51.0,22,5.0,0.25413223140495866,0.29354207436399216,503556,604.0,466,1.296137339055794,HOU
385,gonzama01,2017,HOU,134,455,67,138,90.0,49,6.0,0.3032967032967033,0.3784313725490196,503556,736.0,512,1.4375,HOU
386,gonzama01,2018,HOU,145,489,61,121,68.0,53,3.0,0.2474437627811861,0.3247706422018349,503556,635.0,516,1.2306201550387597,HOU
387,gordoal01,2015,KCA,104,354,40,96,48.0,49,14.0,0.2711864406779661,0.381294964028777,460086,502.0,399,1.2581453634085213,KC
388,gordoal01,2016,KCA,128,445,62,98,40.0,52,8.0,0.2202247191011236,0.31287128712871287,460086,493.0,439,1.1230068337129842,KC
389,gordoal01,2017,KCA,148,476,52,99,45.0,45,14.0,0.20798319327731093,0.2953271028037383,460086,481.0,464,1.0366379310344827,KC
390,gordoal01,2018,KCA,141,506,56,124,54.0,50,10.0,0.2450592885375494,0.3250883392226148,460086,601.0,495,1.2141414141414142,KC
391,gordode01,2015,MIA,145,615,88,205,46.0,25,2.0,0.3333333333333333,0.3613707165109034,543829,898.0,604,1.4867549668874172,MIA
392,gordode01,2016,MIA,79,325,47,87,14.0,18,0.0,0.2676923076923077,0.30612244897959184,543829,371.0,320,1.159375,MIA
393,gordode01,2017,MIA,158,653,114,201,33.0,25,10.0,0.30781010719754975,0.3430232558139535,543829,866.0,643,1.3468118195956453,MIA
394,gordode01,2018,SEA,141,556,62,149,36.0,9,9.0,0.26798561151079137,0.29094076655052264,543829,620.0,543,1.141804788213628,SEA
395,gosean01,2015,DET,140,485,73,123,26.0,45,3.0,0.2536082474226804,0.32082551594746717,543238,530.0,473,1.120507399577167,DET
396,grandcu01,2015,NYN,157,580,98,150,70.0,91,7.0,0.25862068965517243,0.36578171091445427,434158,682.0,616,1.1071428571428572,NYM
397,grandcu01,2016,NYN,150,545,88,129,59.0,74,9.0,0.23669724770642203,0.3375796178343949,434158,588.0,540,1.0888888888888888,NYM
398,grandcu01,2017,NYN,111,337,58,77,52.0,53,2.0,0.228486646884273,0.336734693877551,434158,463.0,456,1.0153508771929824,LAD
399,grandcu01,2017,NYN,111,337,58,77,52.0,53,2.0,0.228486646884273,0.336734693877551,434158,463.0,456,1.0153508771929824,NYM
400,grandcu01,2018,TOR,104,302,48,74,35.0,42,3.0,0.24503311258278146,0.34293948126801155,434158,383.0,343,1.1166180758017492,MIL
401,grandcu01,2018,TOR,104,302,48,74,35.0,42,3.0,0.24503311258278146,0.34293948126801155,434158,383.0,343,1.1166180758017492,TOR
402,grandya01,2015,LAN,115,355,43,83,47.0,65,2.0,0.23380281690140844,0.35545023696682465,518735,404.0,357,1.1316526610644257,LAD
403,grandya01,2016,LAN,126,390,49,89,72.0,64,2.0,0.2282051282051282,0.3399122807017544,518735,441.0,410,1.075609756097561,LAD
404,grandya01,2017,LAN,129,438,50,108,58.0,40,0.0,0.2465753424657534,0.30962343096234307,518735,554.0,434,1.2764976958525345,LAD
405,grandya01,2018,LAN,140,440,65,106,68.0,72,3.0,0.2409090909090909,0.35145631067961164,518735,517.0,442,1.169683257918552,LAD
406,gregodi01,2015,NYA,155,525,57,139,56.0,33,11.0,0.26476190476190475,0.3216168717047452,544369,679.0,513,1.3235867446393763,NYY
407,gregodi01,2016,NYA,153,562,68,155,70.0,19,6.0,0.27580071174377224,0.30664395229982966,544369,782.0,557,1.4039497307001796,NYY
408,gregodi01,2017,NYA,136,534,73,153,87.0,25,3.0,0.28651685393258425,0.3220640569395018,544369,766.0,570,1.343859649122807,NYY
409,gregodi01,2018,NYA,134,504,89,135,86.0,48,7.0,0.26785714285714285,0.33989266547406083,544369,659.0,511,1.289628180039139,NYY
410,grichra01,2015,SLN,103,323,49,89,47.0,22,4.0,0.2755417956656347,0.32951289398280803,545341,438.0,319,1.3730407523510972,STL
411,grichra01,2016,SLN,132,446,66,107,68.0,28,3.0,0.2399103139013453,0.2893081761006289,545341,536.0,440,1.2181818181818183,STL
412,grichra01,2017,SLN,122,412,53,98,59.0,26,2.0,0.23786407766990292,0.2863636363636364,545341,527.0,399,1.3208020050125313,STL
413,grichra01,2018,TOR,124,424,60,104,61.0,27,8.0,0.24528301886792453,0.3028322440087146,545341,520.0,419,1.2410501193317423,TOR
414,guerral01,2015,LAN,106,219,25,51,36.0,7,2.0,0.2328767123287671,0.2631578947368421,648717,260.0,216,1.2037037037037037,LAD
415,guyerbr01,2015,TBA,128,332,51,88,28.0,25,24.0,0.26506024096385544,0.35958005249343833,446386,438.0,325,1.3476923076923077,TB
416,guyerbr01,2016,TBA,63,212,27,51,18.0,12,23.0,0.24056603773584906,0.3481781376518219,446386,388.0,305,1.2721311475409836,CLE
417,guyerbr01,2016,TBA,63,212,27,51,18.0,12,23.0,0.24056603773584906,0.3481781376518219,446386,388.0,305,1.2721311475409836,TB
418,gyorkje01,2015,SDN,128,421,34,104,57.0,27,5.0,0.24703087885985747,0.30022075055187636,576397,518.0,411,1.2603406326034063,SD
419,gyorkje01,2016,SLN,128,400,58,97,59.0,37,0.0,0.2425,0.30663615560640733,576397,487.0,395,1.2329113924050632,STL
420,gyorkje01,2017,SLN,125,426,52,116,67.0,47,1.0,0.27230046948356806,0.3459915611814346,576397,520.0,412,1.2621359223300972,STL
421,gyorkje01,2018,SLN,125,351,49,92,47.0,44,3.0,0.2621082621082621,0.3492462311557789,576397,455.0,345,1.318840579710145,STL
422,hamilbi02,2015,CIN,114,412,56,93,28.0,28,1.0,0.22572815533980584,0.2766439909297052,571740,429.0,402,1.0671641791044777,CIN
423,hamilbi02,2016,CIN,119,411,69,107,17.0,36,1.0,0.26034063260340634,0.32142857142857145,571740,470.0,403,1.1662531017369726,CIN
424,hamilbi02,2017,CIN,139,582,85,144,38.0,44,0.0,0.24742268041237114,0.3003194888178914,571740,589.0,575,1.0243478260869565,CIN
425,hamilbi02,2018,CIN,153,504,74,119,29.0,46,1.0,0.2361111111111111,0.30127041742286753,571740,665.0,491,1.354378818737271,CIN
426,hardyjj01,2015,BAL,114,411,45,90,37.0,20,0.0,0.21897810218978103,0.2552204176334107,429666,436.0,406,1.0738916256157636,BAL
427,hardyjj01,2016,BAL,115,405,43,109,48.0,26,0.0,0.2691358024691358,0.31322505800464034,429666,489.0,407,1.2014742014742015,BAL
428,hardyjj01,2017,BAL,73,254,24,55,24.0,12,1.0,0.21653543307086615,0.2546816479400749,429666,253.0,245,1.0326530612244897,BAL
429,harpebr03,2015,WAS,153,521,118,172,99.0,124,5.0,0.33013435700575816,0.46307692307692305,547180,770.0,508,1.515748031496063,WSH
430,harpebr03,2016,WAS,147,506,84,123,86.0,108,3.0,0.24308300395256918,0.37925445705024313,547180,586.0,511,1.1467710371819961,WSH
431,harpebr03,2017,WAS,111,420,95,134,87.0,68,1.0,0.319047619047619,0.41513292433537835,547180,619.0,430,1.4395348837209303,WSH
432,harpebr03,2018,WAS,159,550,103,137,100.0,130,6.0,0.24909090909090909,0.3979591836734694,547180,574.0,540,1.0629629629629629,WSH
433,harrijo05,2015,PIT,114,418,57,120,28.0,19,7.0,0.28708133971291866,0.32882882882882886,543281,521.0,402,1.2960199004975124,PIT
434,harrijo05,2016,PIT,131,487,57,138,59.0,18,5.0,0.28336755646817247,0.3156862745098039,543281,600.0,478,1.2552301255230125,PIT
435,harrijo05,2017,PIT,128,486,66,132,47.0,28,23.0,0.2716049382716049,0.3407821229050279,543281,564.0,473,1.1923890063424947,PIT
436,harrijo05,2018,PIT,97,344,41,86,37.0,18,5.0,0.25,0.2970027247956403,543281,387.0,335,1.155223880597015,PIT
437,headlch01,2015,NYA,156,580,74,150,62.0,51,7.0,0.25862068965517243,0.32601880877742945,452104,705.0,567,1.2433862433862435,NYY
438,headlch01,2016,NYA,140,467,58,118,51.0,51,6.0,0.25267665952890794,0.33396946564885494,452104,595.0,462,1.2878787878787878,NYY
439,headlch01,2017,NYA,147,512,77,140,61.0,60,6.0,0.2734375,0.356401384083045,452104,752.0,530,1.4188679245283018,NYY
440,hechaad01,2015,MIA,130,470,54,132,48.0,23,2.0,0.28085106382978725,0.31717171717171716,588751,644.0,464,1.3879310344827587,MIA
441,hechaad01,2016,MIA,155,508,52,120,38.0,33,1.0,0.23622047244094488,0.28413284132841327,588751,640.0,501,1.2774451097804391,MIA
442,hechaad01,2017,TBA,77,265,29,68,24.0,12,1.0,0.25660377358490566,0.29136690647482016,588751,436.0,321,1.3582554517133956,TB
443,hechaad01,2017,TBA,77,265,29,68,24.0,12,1.0,0.25660377358490566,0.29136690647482016,588751,436.0,321,1.3582554517133956,MIA
444,hechaad01,2018,TBA,61,217,29,56,26.0,12,0.0,0.25806451612903225,0.29694323144104806,588751,380.0,291,1.3058419243986255,NYY
445,hechaad01,2018,TBA,61,217,29,56,26.0,12,0.0,0.25806451612903225,0.29694323144104806,588751,380.0,291,1.3058419243986255,PIT
446,hechaad01,2018,TBA,61,217,29,56,26.0,12,0.0,0.25806451612903225,0.29694323144104806,588751,380.0,291,1.3058419243986255,TB
447,hernace02,2015,PHI,127,405,57,110,35.0,40,2.0,0.2716049382716049,0.3400447427293065,514917,498.0,397,1.2544080604534005,PHI
448,hernace02,2016,PHI,155,547,67,161,39.0,66,2.0,0.2943327239488117,0.3723577235772358,514917,788.0,542,1.4538745387453875,PHI
449,hernace02,2017,PHI,128,511,85,150,34.0,61,4.0,0.29354207436399216,0.3732638888888889,514917,697.0,502,1.3884462151394423,PHI
450,hernace02,2018,PHI,161,605,91,153,60.0,95,4.0,0.2528925619834711,0.35795454545454547,514917,654.0,590,1.1084745762711865,PHI
451,hernaen02,2015,LAN,76,202,24,62,22.0,11,2.0,0.3069306930693069,0.3488372093023256,571771,299.0,211,1.4170616113744077,LAD
452,hernaen02,2016,LAN,109,216,25,41,18.0,28,0.0,0.18981481481481483,0.2827868852459016,571771,179.0,222,0.8063063063063063,LAD
453,hernaen02,2017,LAN,140,297,46,64,37.0,41,0.0,0.21548821548821548,0.3106508875739645,571771,349.0,317,1.1009463722397477,LAD
454,hernaen02,2018,LAN,145,402,67,103,52.0,50,1.0,0.2562189054726368,0.33995584988962474,571771,540.0,423,1.2765957446808511,LAD
455,herreel01,2015,MIL,83,256,29,62,33.0,18,0.0,0.2421875,0.291970802919708,467070,309.0,249,1.2409638554216869,MIL
456,herreod01,2015,PHI,147,495,64,147,41.0,28,8.0,0.296969696969697,0.3446327683615819,546318,681.0,483,1.4099378881987579,PHI
457,herreod01,2016,PHI,159,583,87,167,49.0,63,6.0,0.2864493996569468,0.3619631901840491,546318,773.0,575,1.3443478260869566,PHI
458,herreod01,2017,PHI,138,526,67,148,56.0,31,4.0,0.2813688212927757,0.32620320855614976,546318,670.0,513,1.3060428849902534,PHI
459,herreod01,2018,PHI,148,550,64,140,71.0,38,7.0,0.2545454545454545,0.31092436974789917,546318,641.0,537,1.1936685288640596,PHI
460,heywaja01,2015,SLN,154,547,79,160,60.0,56,2.0,0.29250457038391225,0.3603305785123967,518792,774.0,554,1.3971119133574008,STL
461,heywaja01,2016,CHN,142,530,61,122,49.0,54,5.0,0.23018867924528302,0.3073005093378608,518792,597.0,563,1.0603907637655416,CHC
462,heywaja01,2017,CHN,126,432,59,112,59.0,41,3.0,0.25925925925925924,0.3277310924369748,518792,558.0,445,1.253932584269663,CHC
463,heywaja01,2018,CHN,127,440,67,119,57.0,42,2.0,0.27045454545454545,0.3367768595041322,518792,582.0,431,1.3503480278422273,CHC
464,hicksaa01,2015,MIN,97,352,48,90,33.0,34,2.0,0.2556818181818182,0.3247422680412371,543305,379.0,342,1.108187134502924,MIN
465,hicksaa01,2016,NYA,123,327,32,71,31.0,30,0.0,0.21712538226299694,0.28291316526610644,543305,349.0,325,1.073846153846154,NYY
466,hicksaa01,2017,NYA,88,301,54,80,52.0,51,3.0,0.26578073089701,0.37746478873239436,543305,443.0,338,1.3106508875739644,NYY
467,hicksaa01,2018,NYA,137,480,90,119,79.0,90,3.0,0.24791666666666667,0.3699825479930192,543305,535.0,482,1.1099585062240664,NYY
468,hillaa01,2015,ARI,116,313,32,72,39.0,31,1.0,0.23003194888178913,0.30144927536231886,431094,369.0,303,1.2178217821782178,ARI
469,hillaa01,2016,MIL,78,254,34,72,29.0,30,2.0,0.28346456692913385,0.36363636363636365,431094,498.0,375,1.328,BOS
470,hillaa01,2016,MIL,78,254,34,72,29.0,30,2.0,0.28346456692913385,0.36363636363636365,431094,498.0,375,1.328,MIL
471,hollima01,2015,SLN,73,229,24,64,35.0,39,6.0,0.2794759825327511,0.3978102189781022,407812,284.0,238,1.1932773109243697,STL
472,hollima01,2016,SLN,110,382,48,94,62.0,35,8.0,0.24607329842931938,0.32235294117647056,407812,433.0,379,1.1424802110817942,STL
473,hollima01,2017,NYA,105,373,50,86,64.0,46,3.0,0.23056300268096513,0.31990521327014215,407812,421.0,370,1.1378378378378378,NYY
474,holtbr01,2015,BOS,129,454,56,127,45.0,46,3.0,0.27973568281938327,0.3499005964214712,571788,587.0,448,1.3102678571428572,BOS
475,holtbr01,2016,BOS,94,290,45,74,34.0,27,3.0,0.25517241379310346,0.325,571788,350.0,297,1.1784511784511784,BOS
476,holtbr01,2018,BOS,109,321,41,89,46.0,37,7.0,0.2772585669781931,0.3643835616438356,571788,495.0,339,1.4601769911504425,BOS
477,hosmeer01,2015,KCA,158,599,98,178,93.0,61,3.0,0.29716193656093487,0.3650075414781297,543333,910.0,651,1.3978494623655915,KC
478,hosmeer01,2016,KCA,158,605,80,161,104.0,57,1.0,0.26611570247933886,0.33031674208144796,543333,750.0,591,1.2690355329949239,KC
479,hosmeer01,2017,KCA,162,603,98,192,94.0,66,0.0,0.31840796019900497,0.38565022421524664,543333,907.0,593,1.5295109612141653,KC
480,hosmeer01,2018,SDN,157,613,72,155,69.0,62,1.0,0.2528548123980424,0.3224852071005917,543333,702.0,586,1.1979522184300342,SD
481,howarry01,2015,PHI,129,467,53,107,77.0,27,5.0,0.2291220556745182,0.2785571142284569,429667,472.0,462,1.0216450216450217,PHI
482,howarry01,2016,PHI,112,331,35,65,59.0,27,1.0,0.19637462235649547,0.2590529247910863,429667,296.0,330,0.896969696969697,PHI
483,hundlni01,2015,COL,103,366,45,110,43.0,21,1.0,0.3005464480874317,0.3402061855670103,460026,567.0,364,1.5576923076923077,COL
484,hundlni01,2016,COL,83,289,30,75,48.0,25,1.0,0.25951557093425603,0.32063492063492066,460026,376.0,283,1.3286219081272084,COL
485,hundlni01,2017,SFN,101,287,27,70,35.0,12,0.0,0.24390243902439024,0.27424749163879597,460026,388.0,281,1.3807829181494662,SF
486,hundlni01,2018,SFN,96,282,34,68,31.0,22,1.0,0.24113475177304963,0.2983606557377049,460026,327.0,279,1.1720430107526882,SF
487,hunteto01,2015,MIN,139,521,67,125,81.0,35,6.0,0.2399232245681382,0.29537366548042704,116338,568.0,518,1.0965250965250966,MIN
488,iannech01,2015,LAA,92,272,28,51,34.0,41,1.0,0.1875,0.2961783439490446,455104,274.0,267,1.0262172284644195,LAA
489,iannech01,2016,SEA,94,295,23,62,24.0,38,2.0,0.21016949152542372,0.3044776119402985,455104,306.0,292,1.047945205479452,SEA
490,iannech01,2017,ARI,89,272,38,69,43.0,37,6.0,0.2536764705882353,0.35555555555555557,455104,326.0,273,1.1941391941391941,ARI
491,iannech01,2018,COL,110,299,36,67,36.0,50,7.0,0.22408026755852842,0.34831460674157305,455104,358.0,305,1.1737704918032787,COL
492,iglesjo01,2015,DET,120,416,44,125,23.0,25,6.0,0.3004807692307692,0.348993288590604,578428,629.0,402,1.564676616915423,DET
493,iglesjo01,2016,DET,137,467,57,119,32.0,28,8.0,0.25481798715203424,0.3081510934393638,578428,568.0,458,1.240174672489083,DET
494,iglesjo01,2017,DET,130,463,56,118,54.0,21,1.0,0.2548596112311015,0.28865979381443296,578428,634.0,458,1.3842794759825328,DET
495,iglesjo01,2018,DET,125,432,43,116,48.0,19,8.0,0.26851851851851855,0.3115468409586057,578428,550.0,425,1.2941176470588236,DET
496,inciaen01,2015,ARI,132,524,73,159,45.0,26,4.0,0.30343511450381677,0.34115523465703973,542255,707.0,513,1.3781676413255362,ARI
497,inciaen01,2016,ATL,131,522,85,152,29.0,45,4.0,0.29118773946360155,0.3520140105078809,542255,741.0,511,1.4500978473581214,ATL
498,inciaen01,2017,ATL,157,662,93,201,57.0,49,0.0,0.30362537764350456,0.35161744022503516,542255,928.0,648,1.4320987654320987,ATL
499,inciaen01,2018,ATL,156,597,83,158,61.0,49,6.0,0.2646566164154104,0.3266871165644172,542255,767.0,596,1.2869127516778522,ATL
500,infanom01,2015,KCA,124,440,39,97,44.0,9,0.0,0.22045454545454546,0.23608017817371937,408299,500.0,434,1.152073732718894,KC
501,jacksau01,2015,SEA,107,419,46,114,38.0,24,1.0,0.2720763723150358,0.3130630630630631,457706,607.0,483,1.2567287784679089,CHC
502,jacksau01,2015,SEA,107,419,46,114,38.0,24,1.0,0.2720763723150358,0.3130630630630631,457706,607.0,483,1.2567287784679089,SEA
503,jacksau01,2017,CLE,85,280,46,89,35.0,33,1.0,0.31785714285714284,0.39171974522292996,457706,418.0,291,1.436426116838488,CLE
504,jayjo02,2015,SLN,79,210,25,44,10.0,19,11.0,0.20952380952380953,0.30833333333333335,445055,218.0,205,1.0634146341463415,STL
505,jayjo02,2016,SDN,90,347,49,101,26.0,19,6.0,0.2910662824207493,0.3387096774193548,445055,435.0,340,1.2794117647058822,SD
506,jayjo02,2017,CHN,141,379,65,112,34.0,37,12.0,0.2955145118733509,0.37616822429906543,445055,583.0,396,1.4722222222222223,CHC
507,jayjo02,2018,KCA,59,238,28,73,18.0,19,3.0,0.3067226890756303,0.36538461538461536,445055,603.0,513,1.1754385964912282,ARI
508,jayjo02,2018,KCA,59,238,28,73,18.0,19,3.0,0.3067226890756303,0.36538461538461536,445055,603.0,513,1.1754385964912282,KC
509,jayjo02,2018,ARI,84,289,46,68,22.0,14,15.0,0.23529411764705882,0.3050314465408805,445055,603.0,513,1.1754385964912282,ARI
510,jayjo02,2018,ARI,84,289,46,68,22.0,14,15.0,0.23529411764705882,0.3050314465408805,445055,603.0,513,1.1754385964912282,KC
511,jonesad01,2015,BAL,137,546,74,147,82.0,24,8.0,0.2692307692307692,0.3096885813148789,430945,659.0,534,1.2340823970037453,BAL
512,jonesad01,2016,BAL,152,619,86,164,83.0,39,5.0,0.2649434571890145,0.3137254901960784,430945,695.0,614,1.1319218241042346,BAL
513,jonesad01,2017,BAL,147,597,82,170,73.0,27,7.0,0.2847571189279732,0.3232963549920761,430945,697.0,583,1.195540308747856,BAL
514,jonesad01,2018,BAL,145,580,54,163,63.0,24,5.0,0.2810344827586207,0.31527093596059114,430945,741.0,567,1.306878306878307,BAL
515,josepca01,2015,BAL,100,320,38,75,49.0,27,3.0,0.234375,0.3,543376,370.0,316,1.1708860759493671,BAL
516,josepca01,2017,BAL,89,254,31,65,28.0,10,1.0,0.2559055118110236,0.28679245283018867,543376,335.0,250,1.34,BAL
517,josepca01,2018,BAL,82,265,28,58,17.0,10,3.0,0.2188679245283019,0.25539568345323743,543376,330.0,259,1.274131274131274,BAL
518,joycema01,2015,LAA,93,247,17,43,21.0,30,4.0,0.17408906882591094,0.27402135231316727,459964,211.0,247,0.854251012145749,LAA
519,joycema01,2016,PIT,140,231,45,56,42.0,59,3.0,0.24242424242424243,0.40273037542662116,459964,295.0,227,1.2995594713656389,PIT
520,joycema01,2017,OAK,141,469,78,114,68.0,66,2.0,0.24307036247334754,0.33891992551210426,459964,510.0,460,1.108695652173913,OAK
521,joycema01,2018,OAK,83,207,34,43,15.0,35,1.0,0.20772946859903382,0.32510288065843623,459964,222.0,204,1.088235294117647,OAK
522,kangju01,2015,PIT,126,421,60,121,58.0,28,17.0,0.28741092636579574,0.3562231759656652,628356,561.0,399,1.406015037593985,PIT
523,kangju01,2016,PIT,103,318,45,81,62.0,36,14.0,0.25471698113207547,0.35597826086956524,628356,438.0,311,1.4083601286173633,PIT
524,kempma01,2015,SDN,154,596,80,158,100.0,39,5.0,0.2651006711409396,0.315625,461314,635.0,584,1.0873287671232876,SD
525,kempma01,2016,SDN,100,409,54,107,69.0,16,0.0,0.2616136919315403,0.28941176470588237,461314,771.0,611,1.2618657937806874,ATL
526,kempma01,2016,SDN,100,409,54,107,69.0,16,0.0,0.2616136919315403,0.28941176470588237,461314,771.0,611,1.2618657937806874,SD
527,kempma01,2016,ATL,56,214,35,60,39.0,20,1.0,0.2803738317757009,0.3446808510638298,461314,771.0,611,1.2618657937806874,ATL
528,kempma01,2016,ATL,56,214,35,60,39.0,20,1.0,0.2803738317757009,0.3446808510638298,461314,771.0,611,1.2618657937806874,SD
529,kempma01,2017,ATL,115,438,47,121,64.0,27,0.0,0.2762557077625571,0.31827956989247314,461314,578.0,425,1.36,ATL
530,kempma01,2018,LAN,146,462,62,134,85.0,36,1.0,0.29004329004329005,0.342685370741483,461314,607.0,467,1.2997858672376874,LAD
531,kendrho01,2015,LAN,117,464,64,137,54.0,27,2.0,0.2952586206896552,0.3367139959432049,435062,645.0,479,1.346555323590814,LAD
532,kendrho01,2016,LAN,146,487,65,124,40.0,50,3.0,0.2546201232032854,0.3277777777777778,435062,577.0,496,1.1633064516129032,LAD
533,kiermke01,2015,TBA,151,505,62,133,40.0,24,2.0,0.2633663366336634,0.2994350282485876,595281,666.0,493,1.3509127789046653,TB
534,kiermke01,2016,TBA,105,366,55,90,37.0,40,7.0,0.2459016393442623,0.33171912832929784,595281,465.0,361,1.2880886426592797,TB
535,kiermke01,2017,TBA,98,380,56,105,39.0,31,5.0,0.27631578947368424,0.3389423076923077,595281,430.0,372,1.1559139784946237,TB
536,kiermke01,2018,TBA,88,332,44,72,29.0,25,6.0,0.21686746987951808,0.2837465564738292,595281,277.0,323,0.8575851393188855,TB
537,kinslia01,2015,DET,154,624,94,185,73.0,43,3.0,0.296474358974359,0.3447761194029851,435079,841.0,607,1.385502471169687,DET
538,kinslia01,2016,DET,153,618,117,178,83.0,45,13.0,0.28802588996763756,0.34911242603550297,435079,805.0,607,1.3261943986820428,DET
539,kinslia01,2017,DET,139,551,90,130,52.0,55,7.0,0.23593466424682397,0.3132137030995106,435079,505.0,543,0.9300184162062615,DET
540,kinslia01,2018,LAA,91,355,49,85,32.0,30,4.0,0.23943661971830985,0.3059125964010283,435079,639.0,510,1.2529411764705882,BOS
541,kinslia01,2018,LAA,91,355,49,85,32.0,30,4.0,0.23943661971830985,0.3059125964010283,435079,639.0,510,1.2529411764705882,LAA
542,kipnija01,2015,CLE,141,565,86,171,52.0,57,9.0,0.30265486725663715,0.375594294770206,543401,766.0,559,1.370304114490161,CLE
543,kipnija01,2016,CLE,156,610,91,168,82.0,60,6.0,0.2754098360655738,0.34615384615384615,543401,805.0,659,1.2215477996965098,CLE
544,kipnija01,2017,CLE,90,336,43,78,35.0,28,2.0,0.23214285714285715,0.29508196721311475,543401,362.0,356,1.0168539325842696,CLE
545,kipnija01,2018,CLE,147,530,65,122,75.0,60,7.0,0.23018867924528302,0.3165829145728643,543401,598.0,520,1.15,CLE
546,lagarju01,2015,NYN,143,441,47,114,41.0,16,4.0,0.2585034013605442,0.29067245119305857,501571,571.0,447,1.2774049217002237,NYM
547,lagarju01,2017,NYN,94,252,37,63,15.0,14,3.0,0.25,0.29739776951672864,501571,354.0,244,1.4508196721311475,NYM
548,lambja01,2015,ARI,107,350,38,92,34.0,36,1.0,0.26285714285714284,0.3333333333333333,571875,443.0,344,1.2877906976744187,ARI
549,lambja01,2016,ARI,151,523,81,130,91.0,64,3.0,0.248565965583174,0.3338983050847458,571875,605.0,510,1.1862745098039216,ARI
550,lambja01,2017,ARI,149,536,89,133,105.0,87,7.0,0.24813432835820895,0.3603174603174603,571875,627.0,537,1.1675977653631284,ARI
551,larocad01,2015,CHA,127,429,41,89,44.0,49,4.0,0.20745920745920746,0.2946058091286307,425560,426.0,421,1.01187648456057,CWS
552,lawribr01,2015,OAK,149,562,64,146,60.0,28,5.0,0.2597864768683274,0.30084033613445377,543434,727.0,548,1.3266423357664234,OAK
553,lawribr01,2016,CHA,94,351,35,87,36.0,30,2.0,0.24786324786324787,0.31070496083550914,543434,432.0,340,1.2705882352941176,CWS
554,lemahdj01,2015,COL,150,564,85,170,61.0,50,1.0,0.30141843971631205,0.359349593495935,518934,755.0,557,1.355475763016158,COL
555,lemahdj01,2016,COL,146,552,104,192,66.0,66,3.0,0.34782608695652173,0.42028985507246375,518934,877.0,547,1.603290676416819,COL
556,lemahdj01,2017,COL,155,609,95,189,64.0,59,6.0,0.3103448275862069,0.3768545994065282,518934,791.0,609,1.2988505747126438,COL
557,lemahdj01,2018,COL,128,533,90,147,62.0,37,2.0,0.275797373358349,0.32517482517482516,518934,638.0,538,1.1858736059479553,COL
558,lindad01,2015,MIL,149,502,72,139,87.0,66,1.0,0.27689243027888444,0.36203866432337434,452252,601.0,496,1.2116935483870968,MIL
559,lindad01,2016,SEA,126,401,48,96,58.0,26,1.0,0.23940149625935161,0.28738317757009346,452252,481.0,393,1.2239185750636132,SEA
560,lindad01,2017,WAS,116,267,39,81,59.0,28,0.0,0.30337078651685395,0.3694915254237288,452252,498.0,265,1.879245283018868,WSH
561,lindofr01,2015,CLE,99,390,50,122,51.0,27,1.0,0.3128205128205128,0.3588516746411483,596019,549.0,380,1.444736842105263,CLE
562,lindofr01,2016,CLE,158,604,99,182,78.0,57,5.0,0.30132450331125826,0.3663663663663664,596019,839.0,648,1.2947530864197532,CLE
563,lindofr01,2017,CLE,159,651,99,178,89.0,60,4.0,0.27342549923195086,0.3384615384615385,596019,832.0,665,1.2511278195488722,CLE
564,lindofr01,2018,CLE,158,661,129,183,92.0,70,8.0,0.27685325264750377,0.3531799729364005,596019,863.0,651,1.325652841781874,CLE
565,loneyja01,2015,TBA,104,361,25,101,32.0,23,1.0,0.27977839335180055,0.3246753246753247,425766,469.0,352,1.3323863636363635,TB
566,loneyja01,2016,NYN,100,343,30,91,34.0,16,5.0,0.2653061224489796,0.3076923076923077,425766,455.0,336,1.3541666666666667,NYM
567,longoev01,2015,TBA,160,604,74,163,73.0,51,6.0,0.26986754966887416,0.3328290468986384,446334,780.0,592,1.3175675675675675,TB
568,longoev01,2016,TBA,160,633,81,173,98.0,42,3.0,0.27330173775671407,0.3215339233038348,446334,786.0,631,1.2456418383518224,TB
569,longoev01,2017,TBA,156,613,71,160,86.0,46,6.0,0.26101141924959215,0.318796992481203,446334,653.0,600,1.0883333333333334,TB
570,longoev01,2018,SFN,125,480,51,117,54.0,22,5.0,0.24375,0.28402366863905326,446334,562.0,469,1.1982942430703625,SF
571,lowrije01,2015,HOU,69,230,35,51,30.0,28,3.0,0.2217391304347826,0.31417624521072796,476704,231.0,228,1.013157894736842,HOU
572,lowrije01,2016,OAK,87,338,30,89,27.0,26,1.0,0.26331360946745563,0.3178082191780822,476704,397.0,333,1.1921921921921923,OAK
573,lowrije01,2017,OAK,153,567,86,157,69.0,73,2.0,0.2768959435626102,0.3613707165109034,476704,729.0,554,1.315884476534296,OAK
574,lowrije01,2018,OAK,157,596,78,159,99.0,78,3.0,0.26677852348993286,0.35450516986706054,476704,806.0,586,1.3754266211604096,OAK
575,lucrojo01,2015,MIL,103,371,51,98,43.0,36,1.0,0.2641509433962264,0.33088235294117646,518960,438.0,370,1.1837837837837837,MIL
576,lucrojo01,2016,MIL,95,338,48,101,50.0,33,1.0,0.2988165680473373,0.3629032258064516,518960,663.0,493,1.3448275862068966,TEX
