,playerID,yearID,teamID,G,AB,R,H,RBI,BB,HBP,BA,OBP
104802,garciav01,2018,CHA,93,356,47,84,49.0,20,4.0,0.23595505617977527,0.28421052631578947
104808,garcile02,2018,CHA,82,258,23,70,32.0,9,3.0,0.2713178294573643,0.3037037037037037
104812,gardnbr01,2018,NYA,140,530,95,125,45.0,65,5.0,0.2358490566037736,0.325
104815,garvemi01,2018,MIN,103,302,38,81,45.0,29,2.0,0.2682119205298013,0.33633633633633636
104816,gattiev01,2018,HOU,128,407,49,92,78.0,33,3.0,0.22604422604422605,0.28893905191873587
104823,gennesc01,2018,CIN,154,584,86,181,92.0,42,4.0,0.3099315068493151,0.3603174603174603
104843,goldspa01,2018,ARI,158,593,95,172,83.0,90,6.0,0.2900505902192243,0.3889695210449927
104845,gomesya01,2018,CLE,112,403,52,107,48.0,21,8.0,0.2655086848635236,0.3148148148148148
104846,gomezca01,2018,TBA,118,360,42,75,32.0,25,21.0,0.20833333333333334,0.29802955665024633
104853,gonzaca01,2018,COL,132,463,71,128,64.0,37,1.0,0.27645788336933047,0.3313373253493014
104857,gonzama01,2018,HOU,145,489,61,121,68.0,53,3.0,0.2474437627811861,0.3247706422018349
104861,goodrni01,2018,DET,131,444,55,109,53.0,42,4.0,0.24549549549549549,0.3163265306122449
104865,gordoal01,2018,KCA,141,506,56,124,54.0,50,10.0,0.2450592885375494,0.3250883392226148
104866,gordode01,2018,SEA,141,556,62,149,36.0,9,9.0,0.26798561151079137,0.29094076655052264
104871,gourryu01,2018,HOU,136,537,70,156,85.0,23,6.0,0.2905027932960894,0.32685512367491165
104873,grandcu01,2018,TOR,104,302,48,74,35.0,42,3.0,0.24503311258278146,0.34293948126801155
104875,grandya01,2018,LAN,140,440,65,106,68.0,72,3.0,0.2409090909090909,0.35145631067961164
104885,gregodi01,2018,NYA,134,504,89,135,86.0,48,7.0,0.26785714285714285,0.33989266547406083
104888,grichra01,2018,TOR,124,424,60,104,61.0,27,8.0,0.24528301886792453,0.3028322440087146
104891,grossro01,2018,MIN,129,396,50,108,48.0,60,2.0,0.2727272727272727,0.37117903930131
104903,gurrilo01,2018,TOR,65,249,30,70,35.0,9,2.0,0.28112449799196787,0.31153846153846154
104905,guzmaro01,2018,TEX,123,387,46,91,58.0,33,7.0,0.2351421188630491,0.30679156908665106
104906,gyorkje01,2018,SLN,125,351,49,92,47.0,44,3.0,0.2621082621082621,0.3492462311557789
104916,hamilbi02,2018,CIN,153,504,74,119,29.0,46,1.0,0.2361111111111111,0.30127041742286753
104924,hanigmi01,2018,SEA,157,596,90,170,93.0,70,10.0,0.28523489932885904,0.3698224852071006
104925,hansoal01,2018,SFN,110,294,36,74,39.0,9,1.0,0.25170068027210885,0.27631578947368424
104926,happia01,2018,CHN,142,387,56,90,44.0,70,3.0,0.23255813953488372,0.35434782608695653
104930,harpebr03,2018,WAS,159,550,103,137,100.0,130,6.0,0.24909090909090909,0.3979591836734694
104931,harrijo05,2018,PIT,97,344,41,86,37.0,18,5.0,0.25,0.2970027247956403
104939,healyry01,2018,SEA,133,493,51,116,73.0,27,2.0,0.23529411764705882,0.2777777777777778
104941,hechaad01,2018,TBA,61,217,29,56,26.0,12,0.0,0.25806451612903225,0.29694323144104806
104944,hedgeau01,2018,SDN,91,303,29,70,37.0,21,1.0,0.23102310231023102,0.28307692307692306
104949,heredgu01,2018,SEA,125,292,29,69,19.0,32,4.0,0.2363013698630137,0.3201219512195122
104951,hernace02,2018,PHI,161,605,91,153,60.0,95,4.0,0.2528925619834711,0.35795454545454547
104954,hernaen02,2018,LAN,145,402,67,103,52.0,50,1.0,0.2562189054726368,0.33995584988962474
104956,hernago01,2018,SFN,142,414,52,97,40.0,27,4.0,0.23429951690821257,0.2876404494382023
104957,hernate01,2018,TOR,134,476,67,114,57.0,41,3.0,0.23949579831932774,0.3038461538461538
104961,herreod01,2018,PHI,148,550,64,140,71.0,38,7.0,0.2545454545454545,0.31092436974789917
104963,herrero02,2018,KCA,75,265,25,63,20.0,19,2.0,0.23773584905660378,0.2937062937062937
104966,heywaja01,2018,CHN,127,440,67,119,57.0,42,2.0,0.27045454545454545,0.3367768595041322
104967,hicksaa01,2018,NYA,137,480,90,119,79.0,90,3.0,0.24791666666666667,0.3699825479930192
104968,hicksjo02,2018,DET,81,288,35,75,32.0,22,0.0,0.2604166666666667,0.31290322580645163
104983,holtbr01,2018,BOS,109,321,41,89,46.0,37,7.0,0.2772585669781931,0.3643835616438356
104985,hoskirh01,2018,PHI,153,558,89,137,96.0,87,9.0,0.24551971326164876,0.3562691131498471
104986,hosmeer01,2018,SDN,157,613,72,155,69.0,62,1.0,0.2528548123980424,0.3224852071005917
104997,hundlni01,2018,SFN,96,282,34,68,31.0,22,1.0,0.24113475177304963,0.2983606557377049
105001,iannech01,2018,COL,110,299,36,67,36.0,50,7.0,0.22408026755852842,0.34831460674157305
105002,iglesjo01,2018,DET,125,432,43,116,48.0,19,8.0,0.26851851851851855,0.3115468409586057
105004,inciaen01,2018,ATL,156,597,83,158,61.0,49,6.0,0.2646566164154104,0.3266871165644172
105011,jankotr01,2018,SDN,117,347,45,90,17.0,37,1.0,0.25936599423631124,0.33246753246753247
105014,jayjo02,2018,KCA,59,238,28,73,18.0,19,3.0,0.3067226890756303,0.36538461538461536
105015,jayjo02,2018,ARI,84,289,46,68,22.0,14,15.0,0.23529411764705882,0.3050314465408805
105027,jonesad01,2018,BAL,145,580,54,163,63.0,24,5.0,0.2810344827586207,0.31527093596059114
105028,jonesja07,2018,DET,129,429,54,89,34.0,24,11.0,0.20745920745920746,0.2672413793103448
105031,josepca01,2018,BAL,82,265,28,58,17.0,10,3.0,0.2188679245283019,0.25539568345323743
105033,joycema01,2018,OAK,83,207,34,43,15.0,35,1.0,0.20772946859903382,0.32510288065843623
105034,judgeaa01,2018,NYA,112,413,77,115,67.0,76,4.0,0.2784503631961259,0.39553752535496955
105049,kempma01,2018,LAN,146,462,62,134,85.0,36,1.0,0.29004329004329005,0.342685370741483
105050,kempto01,2018,HOU,97,255,37,67,30.0,32,3.0,0.2627450980392157,0.35172413793103446
105054,keplema01,2018,MIN,156,532,80,119,58.0,71,5.0,0.2236842105263158,0.3207236842105263
105059,kiermke01,2018,TBA,88,332,44,72,29.0,25,6.0,0.21686746987951808,0.2837465564738292
105061,kineris01,2018,TEX,111,356,43,93,34.0,28,6.0,0.2612359550561798,0.32564102564102565
105062,kingesc01,2018,PHI,147,452,55,102,35.0,24,3.0,0.22566371681415928,0.26931106471816285
105066,kinslia01,2018,LAA,91,355,49,85,32.0,30,4.0,0.23943661971830985,0.3059125964010283
105070,kipnija01,2018,CLE,147,530,65,122,75.0,60,7.0,0.23018867924528302,0.3165829145728643
105084,kratzer01,2018,MIL,67,203,18,48,23.0,6,7.0,0.23645320197044334,0.2824074074074074
105091,lambja01,2018,ARI,56,207,34,46,31.0,26,1.0,0.2222222222222222,0.31196581196581197
105105,lemahdj01,2018,COL,128,533,90,147,62.0,37,2.0,0.275797373358349,0.32517482517482516
105107,leonsa01,2018,BOS,89,265,30,47,22.0,15,4.0,0.17735849056603772,0.2323943661971831
105111,lindofr01,2018,CLE,158,661,129,183,92.0,70,8.0,0.27685325264750377,0.3531799729364005
105122,longoev01,2018,SFN,125,480,51,117,54.0,22,5.0,0.24375,0.28402366863905326
105133,lowrije01,2018,OAK,157,596,78,159,99.0,78,3.0,0.26677852348993286,0.35450516986706054
105136,lucrojo01,2018,OAK,126,415,41,100,51.0,29,3.0,0.24096385542168675,0.2953020134228188
105145,machadi01,2018,DET,67,214,20,44,21.0,14,3.0,0.205607476635514,0.26406926406926406
105146,machama01,2018,BAL,96,365,48,115,65.0,45,0.0,0.3150684931506849,0.3902439024390244
105147,machama01,2018,LAN,66,267,36,73,42.0,25,2.0,0.27340823970037453,0.3401360544217687
105153,mahtomi01,2018,DET,67,223,24,45,29.0,21,3.0,0.20179372197309417,0.2793522267206478
105154,mailelu01,2018,TOR,68,202,22,50,27.0,25,2.0,0.24752475247524752,0.33624454148471616
105156,maldoma01,2018,LAA,78,265,24,59,32.0,13,10.0,0.22264150943396227,0.2847222222222222
105159,mancitr01,2018,BAL,156,582,69,141,58.0,44,5.0,0.2422680412371134,0.3011093502377179
105162,margoma01,2018,SDN,141,477,50,117,51.0,32,2.0,0.24528301886792453,0.29549902152641877
105164,marisja01,2018,HOU,103,213,34,45,28.0,15,4.0,0.2112676056338028,0.27586206896551724
105166,markani01,2018,ATL,162,623,78,185,93.0,72,1.0,0.2969502407704655,0.3706896551724138
105171,marteke01,2018,ARI,153,520,68,135,59.0,54,3.0,0.25961538461538464,0.3327556325823224
105172,martest01,2018,PIT,145,559,81,155,72.0,35,8.0,0.2772808586762075,0.3289036544850498
105175,martijd02,2018,BOS,150,569,111,188,130.0,69,4.0,0.3304042179261863,0.40654205607476634
105176,martijo08,2018,SLN,152,534,64,163,83.0,49,2.0,0.3052434456928839,0.3658119658119658
105177,martile01,2018,DET,78,303,45,76,29.0,29,3.0,0.2508250825082508,0.32238805970149254
105180,martiru01,2018,TOR,90,289,37,56,25.0,56,7.0,0.19377162629757785,0.3380681818181818
105181,martivi01,2018,DET,133,467,32,117,54.0,32,2.0,0.2505353319057816,0.3013972055888224
105185,mauerjo01,2018,MIN,127,486,64,137,48.0,51,2.0,0.28189300411522633,0.3525046382189239
105188,maybica01,2018,MIA,99,251,20,63,20.0,32,2.0,0.250996015936255,0.34035087719298246
105193,mazarno01,2018,TEX,128,489,61,126,77.0,40,4.0,0.25766871165644173,0.31894934333958724
105198,mccanja02,2018,DET,118,427,31,94,39.0,26,2.0,0.22014051522248243,0.2681318681318681
105203,mccutan01,2018,SFN,130,482,65,123,55.0,73,7.0,0.2551867219917012,0.3612099644128114
105216,mcneije01,2018,NYN,63,225,35,74,19.0,14,5.0,0.3288888888888889,0.38114754098360654
105230,mercejo03,2018,PIT,117,394,43,99,39.0,32,6.0,0.2512690355329949,0.31712962962962965
105231,merriwh01,2018,KCA,158,632,88,192,60.0,61,6.0,0.3037974683544304,0.37052932761087265
105233,mesorde01,2018,NYN,66,203,23,45,30.0,23,2.0,0.22167487684729065,0.30701754385964913
105252,molinya01,2018,SLN,123,459,55,120,74.0,29,9.0,0.26143790849673204,0.317907444668008
105253,moncayo01,2018,CHA,149,578,73,136,61.0,67,1.0,0.23529411764705882,0.3157894736842105
105254,mondera02,2018,KCA,75,275,47,76,37.0,11,1.0,0.27636363636363637,0.30662020905923343
105261,moralke01,2018,TOR,130,413,47,103,57.0,50,3.0,0.24939467312348668,0.33476394849785407
105263,moranco01,2018,PIT,144,415,49,115,58.0,39,4.0,0.27710843373493976,0.34497816593886466
105264,morelmi01,2018,BOS,124,404,57,99,68.0,50,0.0,0.24504950495049505,0.32819383259911894
105270,morrilo01,2018,MIN,95,318,41,59,39.0,34,6.0,0.18553459119496854,0.276536312849162
105275,moustmi01,2018,KCA,98,378,46,94,62.0,30,5.0,0.24867724867724866,0.31234866828087166
105280,muncyma01,2018,LAN,137,395,75,104,79.0,79,5.0,0.26329113924050634,0.3924843423799583
105281,munozya01,2018,SLN,108,293,39,81,42.0,30,4.0,0.2764505119453925,0.3516819571865443
105284,murphjr01,2018,ARI,87,208,19,42,24.0,11,1.0,0.20192307692307693,0.24545454545454545
105288,myerswi01,2018,SDN,83,312,39,79,39.0,30,0.0,0.2532051282051282,0.31871345029239767
105290,narvaom01,2018,CHA,97,280,30,77,30.0,38,2.0,0.275,0.365625
105304,nimmobr01,2018,NYN,140,433,77,114,47.0,80,22.0,0.2632794457274827,0.40373831775700936
105312,nunezed02,2018,BOS,127,480,56,127,44.0,16,2.0,0.26458333333333334,0.29116465863453816
105314,nunezre01,2018,BAL,60,200,26,55,20.0,16,3.0,0.275,0.3378995433789954
105321,odorro01,2018,TEX,129,474,76,120,63.0,43,11.0,0.25316455696202533,0.32954545454545453
105327,ohtansh01,2018,LAA,114,326,59,93,61.0,37,2.0,0.2852760736196319,0.36164383561643837
105329,olsonma02,2018,OAK,162,580,85,143,84.0,70,8.0,0.24655172413793103,0.33586626139817627
105343,owingch01,2018,ARI,106,281,34,58,22.0,24,2.0,0.20640569395017794,0.2736156351791531
105344,ozunama01,2018,SLN,148,582,69,163,88.0,38,3.0,0.2800687285223368,0.3274478330658106
105346,palkada01,2018,CHA,124,417,56,100,67.0,30,2.0,0.23980815347721823,0.29398663697104677
105347,panikjo01,2018,SFN,102,358,38,91,24.0,26,3.0,0.2541899441340782,0.31007751937984496
105352,parrage01,2018,COL,142,401,52,114,53.0,32,5.0,0.28428927680798005,0.3447488584474886
105360,pederjo01,2018,LAN,148,395,65,98,56.0,40,4.0,0.2481012658227848,0.3234624145785877
105365,pencehu01,2018,SFN,97,235,19,53,24.0,11,0.0,0.225531914893617,0.2601626016260163
105367,peralda01,2018,ARI,146,560,75,164,87.0,48,4.0,0.29285714285714287,0.35294117647058826
105371,perazjo01,2018,CIN,157,632,85,182,58.0,29,9.0,0.2879746835443038,0.3283582089552239
105376,perezhe01,2018,MIL,132,316,36,80,29.0,17,0.0,0.25316455696202533,0.2912912912912913
105381,perezsa02,2018,KCA,129,510,52,120,80.0,17,12.0,0.23529411764705882,0.2764378478664193
105385,peterja01,2018,BAL,93,200,21,39,28.0,30,3.0,0.195,0.3090128755364807
105390,phamth01,2018,SLN,98,351,67,87,41.0,42,2.0,0.24786324786324787,0.33164556962025316
105398,pillake01,2018,TOR,142,512,65,129,59.0,18,6.0,0.251953125,0.28544776119402987
105399,pinama01,2018,MIL,98,306,39,77,28.0,21,5.0,0.25163398692810457,0.3102409638554217
105400,pindech01,2018,OAK,110,298,43,77,27.0,27,6.0,0.25838926174496646,0.3323262839879154
105401,pireljo01,2018,SDN,146,438,54,109,32.0,30,3.0,0.24885844748858446,0.30148619957537154
105402,piscost01,2018,OAK,151,546,78,146,88.0,42,12.0,0.2673992673992674,0.3333333333333333
105404,plaweke01,2018,NYN,79,238,33,50,30.0,28,9.0,0.21008403361344538,0.31636363636363635
105407,polangr01,2018,PIT,130,461,75,117,81.0,61,3.0,0.25379609544468545,0.34476190476190477
105408,polanjo01,2018,MIN,77,302,38,87,42.0,25,2.0,0.28807947019867547,0.3465045592705167
105409,polloaj01,2018,ARI,113,413,61,106,65.0,31,8.0,0.2566585956416465,0.32079646017699115
105414,poseybu01,2018,SFN,105,398,47,113,41.0,45,3.0,0.28391959798994976,0.3609865470852018
105422,profaju01,2018,TEX,146,524,82,133,77.0,54,12.0,0.2538167938931298,0.33728813559322035
105424,puigya01,2018,LAN,125,405,60,108,63.0,36,1.0,0.26666666666666666,0.32805429864253394
105425,pujolal01,2018,LAA,117,465,50,114,64.0,28,2.0,0.24516129032258063,0.2909090909090909
105435,ramirjo01,2018,CLE,157,578,110,156,105.0,106,8.0,0.2698961937716263,0.3901734104046243
105442,ramoswi01,2018,TBA,78,293,30,87,53.0,22,0.0,0.29692832764505117,0.346031746031746
105447,realmjt01,2018,MIA,125,477,74,132,74.0,38,10.0,0.27672955974842767,0.34285714285714286
105448,reddijo01,2018,HOU,134,433,63,105,47.0,49,0.0,0.24249422632794457,0.31950207468879666
105458,rendoan01,2018,WAS,136,529,88,163,92.0,55,5.0,0.30812854442344045,0.37860780984719866
105459,renfrhu01,2018,SDN,117,403,53,100,68.0,30,3.0,0.24813895781637718,0.30504587155963303
105461,reyesfr01,2018,SDN,87,261,36,73,31.0,24,0.0,0.2796934865900383,0.34035087719298246
105463,reyesjo01,2018,NYN,110,228,30,43,16.0,22,0.0,0.18859649122807018,0.26
105465,reyesvi01,2018,DET,100,212,35,47,12.0,5,0.0,0.22169811320754718,0.23963133640552994
105466,reynoma01,2018,WAS,86,206,26,51,40.0,24,2.0,0.24757281553398058,0.33189655172413796
105472,rickajo01,2018,BAL,79,213,27,52,23.0,15,2.0,0.24413145539906103,0.3
105473,riddljt01,2018,MIA,102,308,28,71,36.0,20,0.0,0.2305194805194805,0.2774390243902439
105479,rizzoan01,2018,CHN,153,566,74,160,101.0,70,20.0,0.2826855123674912,0.38109756097560976
105482,roberda10,2018,TBA,88,282,46,74,34.0,43,13.0,0.2624113475177305,0.38461538461538464
105501,rojasmi02,2018,MIA,153,488,44,123,53.0,24,9.0,0.2520491803278688,0.29942418426103645
105508,rominau01,2018,NYA,77,242,30,59,42.0,17,2.0,0.24380165289256198,0.2988505747126437
105514,rosaram01,2018,NYN,154,554,76,142,51.0,29,3.0,0.2563176895306859,0.29692832764505117
105515,rosared01,2018,MIN,138,559,87,161,77.0,30,0.0,0.2880143112701252,0.3242784380305603
105528,russead02,2018,CHN,130,420,52,105,38.0,40,2.0,0.25,0.3181818181818182
105545,sanchca01,2018,CHA,155,600,62,145,55.0,49,8.0,0.24166666666666667,0.3074581430745814
105546,sanchga02,2018,NYA,89,323,51,60,53.0,46,3.0,0.18575851393188855,0.29301075268817206
105547,sandopa01,2018,SFN,92,230,22,57,40.0,19,2.0,0.24782608695652175,0.3107569721115538
105548,sanomi01,2018,MIN,71,266,32,53,41.0,31,0.0,0.19924812030075187,0.2828282828282828
105550,santaca01,2018,PHI,161,560,82,128,86.0,110,1.0,0.22857142857142856,0.3561847988077496
105553,santado01,2018,MIL,85,211,21,56,20.0,20,1.0,0.26540284360189575,0.33189655172413796
105561,schebsc01,2018,CIN,107,380,55,97,49.0,39,9.0,0.25526315789473686,0.338785046728972
105564,schoojo01,2018,BAL,85,349,45,85,40.0,12,3.0,0.24355300859598855,0.27472527472527475
105567,schwaky01,2018,CHN,137,428,64,102,61.0,78,1.0,0.2383177570093458,0.35700197238658776
105572,seageky01,2018,SEA,155,583,62,129,78.0,38,5.0,0.22126929674099485,0.2747603833865815
105573,segurje01,2018,SEA,144,586,91,178,63.0,32,4.0,0.3037542662116041,0.3440514469453376
105574,semiema01,2018,OAK,159,632,89,161,70.0,61,1.0,0.254746835443038,0.32132564841498557
105583,shawtr01,2018,MIL,152,498,73,120,86.0,78,4.0,0.24096385542168675,0.3482758620689655
105595,simmoan01,2018,LAA,146,554,68,162,75.0,35,5.0,0.2924187725631769,0.3400673400673401
105613,smithma05,2018,TBA,141,480,65,142,40.0,47,8.0,0.29583333333333334,0.36822429906542054
105616,smoakju01,2018,TOR,147,505,67,122,77.0,83,3.0,0.24158415841584158,0.35194585448392557
105626,solarya01,2018,TOR,122,468,50,106,54.0,31,3.0,0.2264957264957265,0.2788844621513944
105627,solerjo01,2018,KCA,61,223,27,59,28.0,28,4.0,0.2645739910313901,0.3568627450980392
105633,sotoju01,2018,WAS,116,414,77,121,70.0,79,0.0,0.2922705314009662,0.4056795131845842
105634,souzast01,2018,ARI,72,241,21,53,29.0,28,3.0,0.21991701244813278,0.3088235294117647
105636,spande01,2018,SEA,94,294,36,80,30.0,23,5.0,0.272108843537415,0.33540372670807456
105637,spangco01,2018,SDN,116,298,35,70,25.0,25,2.0,0.2348993288590604,0.29846153846153844
105639,springe01,2018,HOU,140,544,102,144,71.0,64,5.0,0.2647058823529412,0.3474714518760196
105644,stantmi03,2018,NYA,158,617,102,164,100.0,70,8.0,0.26580226904376014,0.34820143884892085
105645,stassma01,2018,HOU,88,221,28,50,27.0,23,6.0,0.22624434389140272,0.316
105657,storytr01,2018,COL,157,598,88,174,108.0,47,7.0,0.2909698996655518,0.3496932515337423
105670,suareeu01,2018,CIN,143,527,79,149,104.0,64,9.0,0.2827324478178368,0.37
105677,suzukku01,2018,ATL,105,347,45,94,50.0,22,13.0,0.27089337175792505,0.337696335078534
105678,swansda01,2018,ATL,136,478,51,114,59.0,44,2.0,0.2384937238493724,0.3053435114503817
105691,tayloch03,2018,LAN,155,536,85,136,63.0,55,9.0,0.2537313432835821,0.3333333333333333
105692,taylomi02,2018,WAS,134,353,46,80,28.0,29,1.0,0.22662889518413598,0.28720626631853785
105699,thameer01,2018,MIL,96,247,41,54,37.0,29,2.0,0.21862348178137653,0.3057553956834532
105711,torregl01,2018,NYA,123,431,54,117,77.0,42,5.0,0.271461716937355,0.34309623430962344
105716,travide01,2018,TOR,103,357,41,83,44.0,16,5.0,0.23249299719887956,0.2751322751322751
105723,troutmi01,2018,LAA,140,471,101,147,79.0,122,10.0,0.31210191082802546,0.4626865671641791
105724,trumbma01,2018,BAL,90,330,41,86,44.0,24,2.0,0.2606060606060606,0.3146067415730337
105735,turneju01,2018,LAN,103,365,62,114,52.0,47,12.0,0.31232876712328766,0.4080188679245283
105736,turnetr01,2018,WAS,162,664,103,180,73.0,69,5.0,0.2710843373493976,0.34417344173441733
105738,uptonju01,2018,LAA,145,533,80,137,85.0,64,10.0,0.2570356472795497,0.34761120263591433
105746,valbulu01,2018,LAA,96,266,23,53,33.0,19,1.0,0.19924812030075187,0.25524475524475526
105749,valenda01,2018,BAL,79,255,28,67,28.0,22,0.0,0.2627450980392157,0.3212996389891697
105758,vazquch01,2018,BOS,80,251,24,52,16.0,13,4.0,0.20717131474103587,0.2574626865671642
105770,villach01,2018,SDN,110,351,42,83,46.0,23,9.0,0.23646723646723647,0.3002610966057441
105771,villajo01,2018,MIL,87,257,26,67,22.0,19,2.0,0.2607003891050584,0.31654676258992803
105772,villajo01,2018,BAL,54,209,28,54,24.0,22,3.0,0.2583732057416268,0.33760683760683763
105782,vottojo01,2018,CIN,145,503,67,143,67.0,108,9.0,0.28429423459244535,0.41935483870967744
105790,walkene01,2018,NYA,113,347,48,76,46.0,42,5.0,0.21902017291066284,0.31218274111675126
105804,wendljo01,2018,TBA,139,487,62,146,61.0,37,9.0,0.2997946611909651,0.3602251407129456
105807,whitety01,2018,HOU,66,210,27,58,42.0,24,2.0,0.2761904761904762,0.3559322033898305
105811,wietema01,2018,WAS,76,235,24,56,30.0,30,3.0,0.23829787234042554,0.332089552238806
105818,willini01,2018,PHI,140,407,53,104,50.0,32,9.0,0.25552825552825553,0.3236607142857143
105826,winkeje01,2018,CIN,89,281,38,84,43.0,49,2.0,0.298932384341637,0.4066265060240964
105833,wongko01,2018,SLN,127,353,41,88,38.0,31,14.0,0.24929178470254956,0.3341708542713568
105847,yelicch01,2018,MIL,147,574,118,187,110.0,68,7.0,0.32578397212543553,0.4036979969183359
105858,zimmery01,2018,WAS,85,288,33,76,51.0,30,3.0,0.2638888888888889,0.3395638629283489
105859,zobribe01,2018,CHN,139,455,67,139,58.0,55,2.0,0.3054945054945055,0.3828125
105860,zuninmi01,2018,SEA,113,373,37,75,44.0,24,6.0,0.20107238605898123,0.26054590570719605
