batter,game_year,inning,H,WH
460026.0,2016.0,7.0,4,28.0
460026.0,2016.0,8.0,9,72.0
460026.0,2016.0,9.0,7,63.0
460026.0,2017.0,1.0,1,1.0
460026.0,2017.0,2.0,6,12.0
460026.0,2017.0,3.0,4,12.0
460026.0,2017.0,4.0,11,44.0
460026.0,2017.0,5.0,7,35.0
460026.0,2017.0,6.0,8,48.0
460026.0,2017.0,7.0,11,77.0
460026.0,2017.0,8.0,12,96.0
460026.0,2017.0,9.0,7,63.0
460026.0,2018.0,1.0,2,2.0
460026.0,2018.0,2.0,14,28.0
460026.0,2018.0,3.0,8,24.0
460026.0,2018.0,4.0,10,40.0
460026.0,2018.0,5.0,5,25.0
460026.0,2018.0,6.0,11,66.0
460026.0,2018.0,7.0,6,42.0
460026.0,2018.0,8.0,8,64.0
460026.0,2018.0,9.0,4,36.0
460055.0,2015.0,1.0,2,2.0
460055.0,2015.0,2.0,3,6.0
460055.0,2015.0,4.0,4,16.0
460055.0,2015.0,5.0,1,5.0
460055.0,2015.0,6.0,3,18.0
460055.0,2015.0,7.0,2,14.0
460055.0,2015.0,8.0,1,8.0
460055.0,2015.0,9.0,1,9.0
460059.0,2015.0,2.0,1,2.0
460059.0,2015.0,4.0,1,4.0
460060.0,2015.0,1.0,1,1.0
460060.0,2015.0,2.0,7,14.0
460060.0,2015.0,3.0,3,9.0
460060.0,2015.0,4.0,5,20.0
460060.0,2015.0,5.0,4,20.0
460060.0,2015.0,6.0,5,30.0
460060.0,2015.0,7.0,9,63.0
460060.0,2015.0,8.0,5,40.0
460060.0,2015.0,9.0,5,45.0
460060.0,2016.0,1.0,1,1.0
460060.0,2016.0,2.0,5,10.0
460060.0,2016.0,3.0,4,12.0
460060.0,2016.0,4.0,5,20.0
460060.0,2016.0,5.0,3,15.0
460060.0,2016.0,6.0,2,12.0
460060.0,2016.0,7.0,7,49.0
460060.0,2016.0,8.0,6,48.0
460060.0,2016.0,9.0,3,27.0
460060.0,2017.0,2.0,4,8.0
460060.0,2017.0,3.0,6,18.0
460060.0,2017.0,4.0,4,16.0
460060.0,2017.0,5.0,6,30.0
460060.0,2017.0,6.0,7,42.0
460060.0,2017.0,7.0,8,56.0
460060.0,2017.0,8.0,8,64.0
460060.0,2017.0,9.0,6,54.0
460060.0,2018.0,4.0,1,4.0
460060.0,2018.0,6.0,2,12.0
460060.0,2018.0,7.0,1,7.0
460075.0,2015.0,1.0,30,30.0
460075.0,2015.0,2.0,1,2.0
460075.0,2015.0,3.0,21,63.0
460075.0,2015.0,4.0,10,40.0
460075.0,2015.0,5.0,16,80.0
460075.0,2015.0,6.0,19,114.0
460075.0,2015.0,7.0,12,84.0
460075.0,2015.0,8.0,23,184.0
460075.0,2015.0,9.0,10,90.0
460075.0,2016.0,1.0,33,33.0
460075.0,2016.0,2.0,2,4.0
460075.0,2016.0,3.0,20,60.0
460075.0,2016.0,4.0,19,76.0
460075.0,2016.0,5.0,10,50.0
460075.0,2016.0,6.0,27,162.0
460075.0,2016.0,7.0,16,112.0
460075.0,2016.0,8.0,18,144.0
460075.0,2016.0,9.0,9,81.0
460075.0,2017.0,1.0,21,21.0
460075.0,2017.0,2.0,3,6.0
460075.0,2017.0,3.0,16,48.0
460075.0,2017.0,4.0,14,56.0
460075.0,2017.0,5.0,11,55.0
460075.0,2017.0,6.0,12,72.0
460075.0,2017.0,7.0,7,49.0
460075.0,2017.0,8.0,13,104.0
460075.0,2017.0,9.0,3,27.0
460075.0,2018.0,1.0,21,21.0
460075.0,2018.0,2.0,8,16.0
460075.0,2018.0,3.0,7,21.0
460075.0,2018.0,4.0,14,56.0
460075.0,2018.0,5.0,14,70.0
460075.0,2018.0,6.0,14,84.0
460075.0,2018.0,7.0,6,42.0
460075.0,2018.0,8.0,20,160.0
460075.0,2018.0,9.0,6,54.0
460077.0,2015.0,2.0,3,6.0
460077.0,2015.0,3.0,4,12.0
460077.0,2015.0,4.0,1,4.0
460077.0,2015.0,5.0,3,15.0
460077.0,2015.0,6.0,2,12.0
460077.0,2015.0,7.0,3,21.0
460077.0,2015.0,8.0,1,8.0
460077.0,2015.0,9.0,4,36.0
460077.0,2016.0,1.0,1,1.0
460077.0,2016.0,2.0,5,10.0
460077.0,2016.0,3.0,9,27.0
460077.0,2016.0,4.0,2,8.0
460077.0,2016.0,5.0,5,25.0
460077.0,2016.0,6.0,1,6.0
460077.0,2016.0,7.0,3,21.0
460077.0,2016.0,8.0,3,24.0
460077.0,2016.0,9.0,6,54.0
460077.0,2017.0,2.0,4,8.0
460077.0,2017.0,3.0,2,6.0
460077.0,2017.0,4.0,3,12.0
460077.0,2017.0,5.0,6,30.0
460077.0,2017.0,6.0,3,18.0
460077.0,2017.0,7.0,9,63.0
460077.0,2017.0,8.0,7,56.0
460077.0,2017.0,9.0,3,27.0
460077.0,2018.0,2.0,8,16.0
460077.0,2018.0,3.0,4,12.0
460077.0,2018.0,4.0,4,16.0
460077.0,2018.0,5.0,3,15.0
460077.0,2018.0,6.0,2,12.0
460077.0,2018.0,7.0,4,28.0
460077.0,2018.0,8.0,3,24.0
460077.0,2018.0,9.0,1,9.0
460086.0,2015.0,1.0,7,7.0
460086.0,2015.0,2.0,24,48.0
460086.0,2015.0,3.0,9,27.0
460086.0,2015.0,4.0,11,44.0
460086.0,2015.0,5.0,13,65.0
460086.0,2015.0,6.0,10,60.0
460086.0,2015.0,7.0,12,84.0
460086.0,2015.0,8.0,13,104.0
460086.0,2015.0,9.0,7,63.0
460086.0,2016.0,1.0,5,5.0
460086.0,2016.0,2.0,18,36.0
460086.0,2016.0,3.0,4,12.0
460086.0,2016.0,4.0,17,68.0
460086.0,2016.0,5.0,11,55.0
460086.0,2016.0,6.0,12,72.0
460086.0,2016.0,7.0,8,56.0
460086.0,2016.0,8.0,9,72.0
460086.0,2016.0,9.0,13,117.0
460086.0,2017.0,1.0,4,4.0
460086.0,2017.0,2.0,9,18.0
460086.0,2017.0,3.0,20,60.0
460086.0,2017.0,4.0,10,40.0
460086.0,2017.0,5.0,12,60.0
460086.0,2017.0,6.0,9,54.0
460086.0,2017.0,7.0,13,91.0
460086.0,2017.0,8.0,8,64.0
460086.0,2017.0,9.0,10,90.0
460086.0,2018.0,1.0,13,13.0
460086.0,2018.0,2.0,11,22.0
460086.0,2018.0,3.0,16,48.0
460086.0,2018.0,4.0,15,60.0
460086.0,2018.0,5.0,16,80.0
460086.0,2018.0,6.0,14,84.0
460086.0,2018.0,7.0,13,91.0
460086.0,2018.0,8.0,13,104.0
460086.0,2018.0,9.0,11,99.0
460099.0,2015.0,1.0,8,8.0
460099.0,2015.0,2.0,3,6.0
460099.0,2015.0,3.0,5,15.0
460099.0,2015.0,4.0,4,16.0
460099.0,2015.0,5.0,7,35.0
460099.0,2015.0,6.0,3,18.0
460099.0,2015.0,7.0,5,35.0
460099.0,2015.0,8.0,4,32.0
460099.0,2015.0,9.0,2,18.0
460099.0,2016.0,1.0,1,1.0
460099.0,2016.0,2.0,5,10.0
460099.0,2016.0,3.0,5,15.0
460099.0,2016.0,4.0,2,8.0
460099.0,2016.0,5.0,11,55.0
460099.0,2016.0,6.0,4,24.0
460099.0,2016.0,7.0,7,49.0
460099.0,2016.0,8.0,3,24.0
460099.0,2016.0,9.0,7,63.0
460131.0,2015.0,2.0,1,2.0
460131.0,2015.0,3.0,2,6.0
460131.0,2015.0,4.0,2,8.0
460131.0,2015.0,5.0,3,15.0
460131.0,2015.0,6.0,1,6.0
460131.0,2015.0,7.0,3,21.0
460131.0,2015.0,8.0,1,8.0
460131.0,2015.0,9.0,2,18.0
460269.0,2015.0,2.0,5,10.0
460269.0,2015.0,3.0,2,6.0
460269.0,2015.0,4.0,2,8.0
460269.0,2015.0,5.0,6,30.0
460269.0,2015.0,6.0,1,6.0
460269.0,2015.0,7.0,6,42.0
460269.0,2015.0,8.0,3,24.0
460269.0,2016.0,2.0,3,6.0
460269.0,2016.0,3.0,4,12.0
460269.0,2016.0,4.0,4,16.0
460269.0,2016.0,5.0,5,25.0
460269.0,2016.0,6.0,3,18.0
460269.0,2016.0,7.0,5,35.0
460269.0,2016.0,8.0,3,24.0
460269.0,2016.0,9.0,2,18.0
460269.0,2017.0,1.0,4,4.0
460269.0,2017.0,2.0,7,14.0
460269.0,2017.0,3.0,4,12.0
460269.0,2017.0,4.0,4,16.0
460269.0,2017.0,5.0,5,25.0
460269.0,2017.0,6.0,3,18.0
460269.0,2017.0,7.0,5,35.0
460269.0,2017.0,8.0,3,24.0
460269.0,2017.0,9.0,6,54.0
460269.0,2018.0,2.0,3,6.0
460269.0,2018.0,4.0,2,8.0
460269.0,2018.0,5.0,2,10.0
460269.0,2018.0,7.0,2,14.0
460269.0,2018.0,8.0,2,16.0
460269.0,2018.0,9.0,1,9.0
460283.0,2018.0,8.0,0,0.0
460576.0,2015.0,1.0,15,15.0
460576.0,2015.0,2.0,11,22.0
460576.0,2015.0,3.0,11,33.0
460576.0,2015.0,4.0,12,48.0
460576.0,2015.0,5.0,14,70.0
460576.0,2015.0,6.0,16,96.0
460576.0,2015.0,7.0,16,112.0
460576.0,2015.0,8.0,10,80.0
460576.0,2015.0,9.0,9,81.0
460576.0,2016.0,1.0,6,6.0
460576.0,2016.0,2.0,13,26.0
460576.0,2016.0,3.0,11,33.0
460576.0,2016.0,4.0,14,56.0
460576.0,2016.0,5.0,7,35.0
460576.0,2016.0,6.0,9,54.0
460576.0,2016.0,7.0,13,91.0
460576.0,2016.0,8.0,12,96.0
460576.0,2016.0,9.0,10,90.0
460576.0,2017.0,1.0,11,11.0
460576.0,2017.0,2.0,12,24.0
460576.0,2017.0,3.0,12,36.0
460576.0,2017.0,4.0,12,48.0
460576.0,2017.0,5.0,11,55.0
460576.0,2017.0,6.0,9,54.0
460576.0,2017.0,7.0,10,70.0
460576.0,2017.0,8.0,12,96.0
460576.0,2017.0,9.0,5,45.0
460576.0,2018.0,1.0,7,7.0
460576.0,2018.0,2.0,16,32.0
460576.0,2018.0,3.0,8,24.0
460576.0,2018.0,4.0,8,32.0
460576.0,2018.0,5.0,6,30.0
460576.0,2018.0,6.0,7,42.0
460576.0,2018.0,7.0,5,35.0
460576.0,2018.0,8.0,12,96.0
460576.0,2018.0,9.0,6,54.0
461235.0,2015.0,1.0,3,3.0
461235.0,2015.0,2.0,18,36.0
461235.0,2015.0,3.0,10,30.0
461235.0,2015.0,4.0,15,60.0
461235.0,2015.0,5.0,10,50.0
461235.0,2015.0,6.0,13,78.0
461235.0,2015.0,7.0,14,98.0
461235.0,2015.0,8.0,11,88.0
461235.0,2015.0,9.0,12,108.0
461235.0,2016.0,1.0,6,6.0
461235.0,2016.0,2.0,12,24.0
461235.0,2016.0,3.0,8,24.0
461235.0,2016.0,4.0,6,24.0
461235.0,2016.0,5.0,11,55.0
461235.0,2016.0,6.0,15,90.0
461235.0,2016.0,7.0,10,70.0
461235.0,2016.0,8.0,13,104.0
461235.0,2016.0,9.0,11,99.0
461235.0,2017.0,1.0,1,1.0
461235.0,2017.0,2.0,9,18.0
461235.0,2017.0,3.0,6,18.0
461235.0,2017.0,4.0,11,44.0
461235.0,2017.0,5.0,12,60.0
461235.0,2017.0,6.0,8,48.0
461235.0,2017.0,7.0,10,70.0
461235.0,2017.0,8.0,10,80.0
461235.0,2017.0,9.0,8,72.0
461314.0,2015.0,1.0,40,40.0
461314.0,2015.0,2.0,5,10.0
461314.0,2015.0,3.0,23,69.0
461314.0,2015.0,4.0,17,68.0
461314.0,2015.0,5.0,16,80.0
461314.0,2015.0,6.0,19,114.0
461314.0,2015.0,7.0,9,63.0
461314.0,2015.0,8.0,16,128.0
461314.0,2015.0,9.0,7,63.0
461314.0,2016.0,1.0,28,28.0
461314.0,2016.0,2.0,9,18.0
461314.0,2016.0,3.0,22,66.0
461314.0,2016.0,4.0,23,92.0
461314.0,2016.0,5.0,17,85.0
461314.0,2016.0,6.0,25,150.0
461314.0,2016.0,7.0,15,105.0
461314.0,2016.0,8.0,16,128.0
461314.0,2016.0,9.0,11,99.0
461314.0,2017.0,1.0,21,21.0
461314.0,2017.0,2.0,6,12.0
461314.0,2017.0,3.0,12,36.0
461314.0,2017.0,4.0,13,52.0
461314.0,2017.0,5.0,14,70.0
461314.0,2017.0,6.0,15,90.0
461314.0,2017.0,7.0,11,77.0
461314.0,2017.0,8.0,14,112.0
461314.0,2017.0,9.0,12,108.0
461314.0,2018.0,1.0,19,19.0
461314.0,2018.0,2.0,16,32.0
461314.0,2018.0,3.0,15,45.0
461314.0,2018.0,4.0,17,68.0
461314.0,2018.0,5.0,11,55.0
461314.0,2018.0,6.0,14,84.0
461314.0,2018.0,7.0,11,77.0
461314.0,2018.0,8.0,16,128.0
461314.0,2018.0,9.0,11,99.0
461416.0,2015.0,1.0,4,4.0
461416.0,2015.0,2.0,16,32.0
461416.0,2015.0,3.0,5,15.0
461416.0,2015.0,4.0,5,20.0
461416.0,2015.0,5.0,6,30.0
461416.0,2015.0,6.0,10,60.0
461416.0,2015.0,7.0,18,126.0
461416.0,2015.0,8.0,8,64.0
461416.0,2015.0,9.0,10,90.0
461815.0,2015.0,1.0,8,8.0
461815.0,2015.0,2.0,14,28.0
461815.0,2015.0,3.0,13,39.0
461815.0,2015.0,4.0,20,80.0
461815.0,2015.0,5.0,7,35.0
461815.0,2015.0,6.0,10,60.0
461815.0,2015.0,7.0,8,56.0
461815.0,2015.0,8.0,11,88.0
461815.0,2015.0,9.0,9,81.0
461829.0,2015.0,1.0,1,1.0
461829.0,2015.0,2.0,1,2.0
461829.0,2015.0,3.0,1,3.0
461829.0,2015.0,4.0,1,4.0
461829.0,2016.0,2.0,3,6.0
461829.0,2016.0,3.0,2,6.0
461829.0,2016.0,4.0,1,4.0
461829.0,2016.0,6.0,1,6.0
461829.0,2017.0,2.0,2,4.0
461829.0,2017.0,4.0,2,8.0
461829.0,2017.0,6.0,2,12.0
461829.0,2018.0,2.0,1,2.0
461829.0,2018.0,3.0,2,6.0
461829.0,2018.0,4.0,1,4.0
461858.0,2015.0,1.0,20,20.0
461858.0,2015.0,2.0,18,36.0
461858.0,2015.0,3.0,17,51.0
461858.0,2015.0,4.0,24,96.0
461858.0,2015.0,5.0,13,65.0
461858.0,2015.0,6.0,13,78.0
461858.0,2015.0,7.0,15,105.0
461858.0,2015.0,8.0,8,64.0
461858.0,2015.0,9.0,8,72.0
461858.0,2016.0,1.0,14,14.0
461858.0,2016.0,2.0,6,12.0
461858.0,2016.0,3.0,10,30.0
461858.0,2016.0,4.0,7,28.0
461858.0,2016.0,5.0,8,40.0
461858.0,2016.0,6.0,11,66.0
461858.0,2016.0,7.0,7,49.0
461858.0,2016.0,8.0,13,104.0
461858.0,2016.0,9.0,5,45.0
461858.0,2017.0,1.0,4,4.0
461858.0,2017.0,2.0,5,10.0
461858.0,2017.0,3.0,2,6.0
461858.0,2017.0,4.0,9,36.0
461858.0,2017.0,5.0,8,40.0
461858.0,2017.0,6.0,8,48.0
461858.0,2017.0,7.0,6,42.0
461858.0,2017.0,8.0,8,64.0
461858.0,2017.0,9.0,5,45.0
461858.0,2018.0,5.0,1,5.0
461858.0,2018.0,8.0,1,8.0
461865.0,2015.0,1.0,1,1.0
461865.0,2015.0,2.0,7,14.0
461865.0,2015.0,3.0,7,21.0
461865.0,2015.0,4.0,3,12.0
461865.0,2015.0,5.0,5,25.0
461865.0,2015.0,6.0,4,24.0
461865.0,2015.0,7.0,7,49.0
461865.0,2015.0,8.0,7,56.0
461865.0,2015.0,9.0,3,27.0
461865.0,2016.0,2.0,5,10.0
461865.0,2016.0,3.0,6,18.0
461865.0,2016.0,4.0,3,12.0
461865.0,2016.0,5.0,5,25.0
461865.0,2016.0,6.0,4,24.0
461865.0,2016.0,7.0,5,35.0
461865.0,2016.0,8.0,7,56.0
461865.0,2016.0,9.0,6,54.0
461865.0,2017.0,1.0,5,5.0
461865.0,2017.0,2.0,10,20.0
461865.0,2017.0,3.0,8,24.0
461865.0,2017.0,4.0,12,48.0
461865.0,2017.0,5.0,11,55.0
461865.0,2017.0,6.0,3,18.0
461865.0,2017.0,7.0,10,70.0
461865.0,2017.0,8.0,5,40.0
461865.0,2017.0,9.0,9,81.0
461865.0,2018.0,2.0,3,6.0
461865.0,2018.0,3.0,1,3.0
461865.0,2018.0,4.0,4,16.0
461865.0,2018.0,5.0,6,30.0
461865.0,2018.0,6.0,1,6.0
461865.0,2018.0,7.0,3,21.0
461865.0,2018.0,8.0,4,32.0
461865.0,2018.0,9.0,3,27.0
462101.0,2015.0,1.0,13,13.0
462101.0,2015.0,2.0,25,50.0
462101.0,2015.0,3.0,11,33.0
462101.0,2015.0,4.0,20,80.0
462101.0,2015.0,5.0,18,90.0
462101.0,2015.0,6.0,20,120.0
462101.0,2015.0,7.0,19,133.0
462101.0,2015.0,8.0,24,192.0
462101.0,2015.0,9.0,6,54.0
462101.0,2016.0,1.0,1,1.0
462101.0,2016.0,2.0,29,58.0
462101.0,2016.0,3.0,21,63.0
462101.0,2016.0,4.0,25,100.0
462101.0,2016.0,5.0,19,95.0
462101.0,2016.0,6.0,20,120.0
462101.0,2016.0,7.0,15,105.0
462101.0,2016.0,8.0,13,104.0
462101.0,2016.0,9.0,12,108.0
462101.0,2017.0,1.0,43,43.0
462101.0,2017.0,2.0,10,20.0
462101.0,2017.0,3.0,26,78.0
462101.0,2017.0,4.0,17,68.0
462101.0,2017.0,5.0,18,90.0
462101.0,2017.0,6.0,26,156.0
462101.0,2017.0,7.0,18,126.0
462101.0,2017.0,8.0,15,120.0
462101.0,2017.0,9.0,15,135.0
462101.0,2018.0,1.0,20,20.0
462101.0,2018.0,2.0,2,4.0
462101.0,2018.0,3.0,18,54.0
462101.0,2018.0,4.0,8,32.0
462101.0,2018.0,5.0,8,40.0
462101.0,2018.0,6.0,13,78.0
462101.0,2018.0,7.0,7,49.0
462101.0,2018.0,8.0,14,112.0
462101.0,2018.0,9.0,10,90.0
462136.0,2015.0,2.0,1,2.0
462136.0,2015.0,4.0,1,4.0
462564.0,2015.0,2.0,1,2.0
462564.0,2015.0,3.0,2,6.0
462564.0,2015.0,4.0,5,20.0
462564.0,2015.0,6.0,2,12.0
462564.0,2015.0,7.0,4,28.0
462564.0,2015.0,8.0,4,32.0
462564.0,2015.0,9.0,4,36.0
463610.0,2015.0,1.0,1,1.0
463610.0,2015.0,2.0,2,4.0
463610.0,2015.0,5.0,1,5.0
463610.0,2015.0,8.0,2,16.0
463610.0,2015.0,9.0,1,9.0
463610.0,2016.0,2.0,7,14.0
463610.0,2016.0,3.0,11,33.0
463610.0,2016.0,4.0,4,16.0
463610.0,2016.0,5.0,9,45.0
463610.0,2016.0,6.0,5,30.0
463610.0,2016.0,7.0,7,49.0
463610.0,2016.0,8.0,4,32.0
463610.0,2016.0,9.0,2,18.0
463610.0,2018.0,2.0,2,4.0
463610.0,2018.0,3.0,5,15.0
463610.0,2018.0,4.0,1,4.0
463610.0,2018.0,5.0,3,15.0
463610.0,2018.0,7.0,2,14.0
465041.0,2015.0,1.0,3,3.0
465041.0,2015.0,2.0,18,36.0
465041.0,2015.0,3.0,7,21.0
465041.0,2015.0,4.0,17,68.0
465041.0,2015.0,5.0,13,65.0
465041.0,2015.0,6.0,19,114.0
465041.0,2015.0,7.0,12,84.0
465041.0,2015.0,8.0,20,160.0
465041.0,2015.0,9.0,17,153.0
465041.0,2016.0,1.0,4,4.0
465041.0,2016.0,2.0,11,22.0
465041.0,2016.0,3.0,7,21.0
465041.0,2016.0,4.0,12,48.0
465041.0,2016.0,5.0,10,50.0
465041.0,2016.0,6.0,10,60.0
465041.0,2016.0,7.0,9,63.0
465041.0,2016.0,8.0,10,80.0
465041.0,2016.0,9.0,9,81.0
465041.0,2017.0,1.0,3,3.0
465041.0,2017.0,2.0,11,22.0
465041.0,2017.0,3.0,2,6.0
465041.0,2017.0,4.0,10,40.0
465041.0,2017.0,5.0,5,25.0
465041.0,2017.0,6.0,12,72.0
465041.0,2017.0,7.0,9,63.0
465041.0,2017.0,8.0,2,16.0
465041.0,2017.0,9.0,11,99.0
465041.0,2018.0,1.0,7,7.0
465041.0,2018.0,2.0,10,20.0
465041.0,2018.0,3.0,12,36.0
465041.0,2018.0,4.0,11,44.0
465041.0,2018.0,5.0,13,65.0
465041.0,2018.0,6.0,8,48.0
465041.0,2018.0,7.0,10,70.0
465041.0,2018.0,8.0,7,56.0
465041.0,2018.0,9.0,7,63.0
465674.0,2015.0,2.0,5,10.0
465674.0,2015.0,3.0,1,3.0
465674.0,2015.0,4.0,4,16.0
465674.0,2015.0,5.0,4,20.0
465674.0,2015.0,6.0,7,42.0
465674.0,2015.0,7.0,5,35.0
465674.0,2015.0,8.0,5,40.0
465674.0,2015.0,9.0,6,54.0
465753.0,2015.0,8.0,1,8.0
465753.0,2016.0,2.0,1,2.0
465753.0,2016.0,7.0,1,7.0
465753.0,2016.0,9.0,3,27.0
465753.0,2017.0,2.0,4,8.0
465753.0,2017.0,3.0,4,12.0
465753.0,2017.0,4.0,1,4.0
465753.0,2017.0,5.0,4,20.0
465753.0,2017.0,6.0,1,6.0
465753.0,2017.0,7.0,1,7.0
465753.0,2017.0,8.0,1,8.0
465753.0,2018.0,2.0,2,4.0
465753.0,2018.0,3.0,1,3.0
465753.0,2018.0,4.0,1,4.0
465753.0,2018.0,6.0,3,18.0
465753.0,2018.0,7.0,3,21.0
465753.0,2018.0,8.0,2,16.0
465753.0,2018.0,9.0,4,36.0
465784.0,2015.0,1.0,2,2.0
465784.0,2015.0,2.0,1,2.0
465784.0,2015.0,3.0,3,9.0
465784.0,2015.0,4.0,2,8.0
465784.0,2015.0,5.0,4,20.0
465784.0,2015.0,6.0,1,6.0
465784.0,2015.0,7.0,6,42.0
465784.0,2015.0,9.0,1,9.0
466320.0,2015.0,1.0,27,27.0
466320.0,2015.0,2.0,9,18.0
466320.0,2015.0,3.0,19,57.0
466320.0,2015.0,4.0,23,92.0
466320.0,2015.0,5.0,21,105.0
466320.0,2015.0,6.0,21,126.0
466320.0,2015.0,7.0,19,133.0
466320.0,2015.0,8.0,20,160.0
466320.0,2015.0,9.0,9,81.0
466320.0,2016.0,1.0,30,30.0
466320.0,2016.0,2.0,11,22.0
466320.0,2016.0,3.0,21,63.0
466320.0,2016.0,4.0,16,64.0
466320.0,2016.0,5.0,26,130.0
466320.0,2016.0,6.0,21,126.0
466320.0,2016.0,7.0,16,112.0
466320.0,2016.0,8.0,11,88.0
466320.0,2016.0,9.0,21,189.0
466320.0,2017.0,1.0,33,33.0
466320.0,2017.0,2.0,8,16.0
466320.0,2017.0,3.0,24,72.0
466320.0,2017.0,4.0,17,68.0
466320.0,2017.0,5.0,19,95.0
466320.0,2017.0,6.0,22,132.0
466320.0,2017.0,7.0,14,98.0
466320.0,2017.0,8.0,21,168.0
466320.0,2017.0,9.0,16,144.0
466320.0,2018.0,1.0,5,5.0
466320.0,2018.0,2.0,16,32.0
466320.0,2018.0,3.0,2,6.0
466320.0,2018.0,4.0,16,64.0
466320.0,2018.0,5.0,9,45.0
466320.0,2018.0,6.0,12,72.0
466320.0,2018.0,7.0,5,35.0
466320.0,2018.0,8.0,4,32.0
466320.0,2018.0,9.0,2,18.0
466988.0,2015.0,1.0,1,1.0
466988.0,2015.0,2.0,1,2.0
466988.0,2015.0,3.0,2,6.0
466988.0,2015.0,4.0,1,4.0
466988.0,2015.0,5.0,1,5.0
466988.0,2015.0,6.0,2,12.0
466988.0,2015.0,7.0,1,7.0
466988.0,2015.0,8.0,1,8.0
466988.0,2015.0,9.0,3,27.0
466988.0,2016.0,2.0,1,2.0
466988.0,2016.0,5.0,1,5.0
466988.0,2016.0,6.0,2,12.0
466988.0,2016.0,8.0,2,16.0
466988.0,2016.0,9.0,2,18.0
466988.0,2017.0,3.0,1,3.0
466988.0,2017.0,4.0,1,4.0
466988.0,2017.0,6.0,1,6.0
466988.0,2017.0,8.0,1,8.0
466988.0,2017.0,9.0,1,9.0
467055.0,2015.0,1.0,11,11.0
467055.0,2015.0,2.0,20,40.0
467055.0,2015.0,3.0,7,21.0
467055.0,2015.0,4.0,18,72.0
467055.0,2015.0,5.0,8,40.0
467055.0,2015.0,6.0,19,114.0
467055.0,2015.0,7.0,8,56.0
467055.0,2015.0,8.0,14,112.0
467055.0,2015.0,9.0,5,45.0
467055.0,2017.0,1.0,3,3.0
467055.0,2017.0,2.0,10,20.0
467055.0,2017.0,3.0,5,15.0
467055.0,2017.0,4.0,7,28.0
467055.0,2017.0,5.0,7,35.0
467055.0,2017.0,6.0,7,42.0
467055.0,2017.0,7.0,5,35.0
467055.0,2017.0,8.0,6,48.0
467055.0,2017.0,9.0,5,45.0
467055.0,2018.0,1.0,5,5.0
467055.0,2018.0,2.0,7,14.0
467055.0,2018.0,3.0,2,6.0
467055.0,2018.0,4.0,5,20.0
467055.0,2018.0,5.0,10,50.0
467055.0,2018.0,6.0,7,42.0
467055.0,2018.0,7.0,9,63.0
467055.0,2018.0,8.0,6,48.0
467055.0,2018.0,9.0,4,36.0
467070.0,2015.0,1.0,5,5.0
467070.0,2015.0,2.0,6,12.0
467070.0,2015.0,3.0,6,18.0
467070.0,2015.0,4.0,11,44.0
467070.0,2015.0,5.0,8,40.0
467070.0,2015.0,6.0,7,42.0
467070.0,2015.0,7.0,8,56.0
467070.0,2015.0,8.0,7,56.0
467070.0,2015.0,9.0,4,36.0
467092.0,2015.0,1.0,9,9.0
467092.0,2015.0,2.0,24,48.0
467092.0,2015.0,3.0,7,21.0
467092.0,2015.0,4.0,12,48.0
467092.0,2015.0,5.0,13,65.0
467092.0,2015.0,6.0,12,72.0
467092.0,2015.0,7.0,14,98.0
467092.0,2015.0,8.0,13,104.0
467092.0,2015.0,9.0,4,36.0
467092.0,2016.0,1.0,9,9.0
467092.0,2016.0,2.0,24,48.0
467092.0,2016.0,3.0,10,30.0
467092.0,2016.0,4.0,21,84.0
467092.0,2016.0,5.0,15,75.0
467092.0,2016.0,6.0,14,84.0
467092.0,2016.0,7.0,19,133.0
467092.0,2016.0,8.0,21,168.0
467092.0,2016.0,9.0,10,90.0
467092.0,2017.0,1.0,1,1.0
467092.0,2017.0,2.0,9,18.0
467092.0,2017.0,3.0,4,12.0
467092.0,2017.0,4.0,8,32.0
467092.0,2017.0,5.0,9,45.0
467092.0,2017.0,6.0,6,36.0
467092.0,2017.0,7.0,4,28.0
467092.0,2017.0,8.0,5,40.0
467092.0,2017.0,9.0,6,54.0
467092.0,2018.0,1.0,15,15.0
467092.0,2018.0,2.0,11,22.0
467092.0,2018.0,3.0,16,48.0
467092.0,2018.0,4.0,14,56.0
467092.0,2018.0,5.0,12,60.0
467092.0,2018.0,6.0,13,78.0
467092.0,2018.0,7.0,14,98.0
467092.0,2018.0,8.0,12,96.0
467092.0,2018.0,9.0,8,72.0
467100.0,2016.0,3.0,1,3.0
467100.0,2016.0,4.0,1,4.0
467100.0,2016.0,7.0,1,7.0
467100.0,2017.0,6.0,1,6.0
467100.0,2018.0,6.0,1,6.0
467143.0,2015.0,2.0,4,8.0
467143.0,2015.0,3.0,3,9.0
467143.0,2015.0,4.0,4,16.0
467143.0,2015.0,5.0,3,15.0
467143.0,2015.0,6.0,5,30.0
467143.0,2015.0,7.0,1,7.0
467143.0,2015.0,8.0,2,16.0
467143.0,2015.0,9.0,1,9.0
467793.0,2015.0,1.0,23,23.0
467793.0,2015.0,2.0,15,30.0
467793.0,2015.0,3.0,14,42.0
467793.0,2015.0,4.0,15,60.0
467793.0,2015.0,5.0,10,50.0
467793.0,2015.0,6.0,13,78.0
467793.0,2015.0,7.0,12,84.0
467793.0,2015.0,8.0,16,128.0
467793.0,2015.0,9.0,8,72.0
467793.0,2016.0,1.0,29,29.0
